timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1686090922753,33,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,7475,973,7,7,http://localhost:8080/api/sells,33,0,0
1686090922786,22,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,7475,973,7,7,http://localhost:8080/api/sells,22,0,0
1686090922809,21,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,7475,973,7,7,http://localhost:8080/api/sells,20,0,0
1686090922816,26,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,7,7,http://localhost:8080/api/sells,26,0,0
1686090922845,26,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,7,7,http://localhost:8080/api/sells,26,0,0
1686090922845,37,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,7,7,http://localhost:8080/api/sells,37,0,0
1686090922864,28,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7475,973,7,7,http://localhost:8080/api/sells,28,0,0
1686090922873,32,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,7475,973,7,7,http://localhost:8080/api/sells,31,0,0
1686090922895,21,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,7475,973,7,7,http://localhost:8080/api/sells,21,0,0
1686090922915,20,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,7475,973,7,7,http://localhost:8080/api/sells,20,0,0
1686090922928,23,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,7,7,http://localhost:8080/api/sells,23,0,0
1686090922957,18,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,7,7,http://localhost:8080/api/sells,18,0,0
1686090922971,27,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,7,7,http://localhost:8080/api/sells,26,0,0
1686090922979,31,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7475,973,7,7,http://localhost:8080/api/sells,31,0,0
1686090922988,38,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,7475,973,7,7,http://localhost:8080/api/sells,38,0,0
1686090923000,41,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,7475,973,7,7,http://localhost:8080/api/sells,40,0,0
1686090923019,41,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,7475,973,7,7,http://localhost:8080/api/sells,40,0,0
1686090923035,33,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,7,7,http://localhost:8080/api/sells,33,0,0
1686090923070,20,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,7,7,http://localhost:8080/api/sells,19,0,0
1686090923086,27,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,7,7,http://localhost:8080/api/sells,26,0,0
1686090923093,34,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7475,973,7,7,http://localhost:8080/api/sells,33,0,0
1686090923112,32,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,7475,973,7,7,http://localhost:8080/api/sells,32,0,0
1686090923142,22,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,7475,973,7,7,http://localhost:8080/api/sells,21,0,0
1686090923153,32,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,7475,973,7,7,http://localhost:8080/api/sells,31,0,0
1686090923162,27,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,7,7,http://localhost:8080/api/sells,27,0,0
1686090923186,23,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,7,7,http://localhost:8080/api/sells,22,0,0
1686090923204,21,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,7,7,http://localhost:8080/api/sells,21,0,0
1686090923223,26,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7475,973,7,7,http://localhost:8080/api/sells,25,0,0
1686090923226,30,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,7475,973,7,7,http://localhost:8080/api/sells,29,0,0
1686090923256,20,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,7475,973,7,7,http://localhost:8080/api/sells,20,0,0
1686090923270,32,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,7,7,http://localhost:8080/api/sells,31,0,0
1686090923270,34,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,7475,973,7,7,http://localhost:8080/api/sells,34,0,0
1686090923305,18,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,7,7,http://localhost:8080/api/sells,17,0,0
1686090923311,19,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,7,7,http://localhost:8080/api/sells,18,0,0
1686090923334,19,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7475,973,7,7,http://localhost:8080/api/sells,18,0,0
1686090923342,20,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,7475,973,7,7,http://localhost:8080/api/sells,20,0,0
1686090923364,15,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,7475,973,7,7,http://localhost:8080/api/sells,14,0,0
1686090923387,21,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,7475,973,7,7,http://localhost:8080/api/sells,21,0,0
1686090923388,27,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,7,7,http://localhost:8080/api/sells,26,0,0
1686090923407,24,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,7,7,http://localhost:8080/api/sells,23,0,0
1686090923412,24,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,7,7,http://localhost:8080/api/sells,23,0,0
1686090923434,23,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7475,973,7,7,http://localhost:8080/api/sells,23,0,0
1686090923446,29,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,7475,973,7,7,http://localhost:8080/api/sells,29,0,0
1686090923461,24,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,7475,973,9,9,http://localhost:8080/api/sells,24,0,0
1686090923493,25,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,7475,973,9,9,http://localhost:8080/api/sells,25,0,0
1686090923501,34,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,9,9,http://localhost:8080/api/sells,34,0,0
1686090923519,34,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,9,9,http://localhost:8080/api/sells,33,0,0
1686090923516,42,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,9,9,http://localhost:8080/api/sells,42,0,0
1686090923541,50,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7475,973,9,9,http://localhost:8080/api/sells,49,0,0
1686090923558,52,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,7475,973,9,9,http://localhost:8080/api/sells,52,0,0
1686090923566,61,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,7475,973,9,9,http://localhost:8080/api/sells,60,0,0
1686090923577,71,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,7475,973,9,9,http://localhost:8080/api/sells,71,0,0
1686090923591,72,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,7475,973,9,9,http://localhost:8080/api/sells,71,0,0
1686090923605,74,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,7475,973,9,9,http://localhost:8080/api/sells,74,0,0
1686090923629,67,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,9,9,http://localhost:8080/api/sells,67,0,0
